	affair_id	affair_type	councillor_id	council	legislative_period	language	affair_title	affair_text	answer
1508	20175263	14	4182	NR	50	de	Sprechen die im Gesundheitsbereich tätigen Personen aus dem Ausland unsere Sprache gut genug?	<p>Einige der im Gesundheitsbereich tätigen Personen, die sich in letzter Zeit in der Schweiz niedergelassen haben, beherrschen nicht einmal eine unserer Landessprachen wirklich gut. Eine Physiotherapeutin oder ein Physiotherapeut muss erklären können, welche Muskeln verletzt sind, und muss diese auch benennen können. Dies scheint jedoch nicht immer der Fall zu sein.</p><p>- Müssen sich im Gesundheitsbereich tätige Personen aus dem Ausland einem Sprachtest unterziehen, wenn sie sich in der Schweiz niederlassen wollen?</p><p>- Müsste man nicht einen solchen Test für alle im Gesundheitsbereich tätigen Personen (Ärztinnen und Ärzte, Zahnärztinnen und Zahnärzte, Physiotherapeutinnen und Physiotherapeuten sowie Pflegefachleute) einführen oder, falls ein solcher Test bereits existiert, die Anforderungen erhöhen?</p>	
1509	20175264	14	4182	NR	50	de	Unterhalt der Autobahnen. Könnte man die Dauer der Arbeiten nicht verkürzen?	<p>Im Winter kommt es im Strassenverkehr häufig zu Behinderungen durch Schneefälle. Sobald es wärmer wird, schiessen überall Baustellen aus dem Boden, wodurch die Autofahrerinnen und Autofahrer gezwungen werden, die Geschwindigkeit zu reduzieren oder auf einer einzigen Spur zu fahren. Diese Unterhaltsarbeiten dauern meist Wochen oder gar Monate, anders als in unseren Nachbarländern.</p><p>Gibt es keine Möglichkeit, diese Arbeiten zu beschleunigen, um dadurch den Zeitverlust für die Automobilistinnen und Automobilisten zu begrenzen?</p>	
1510	20175265	14	1156	NR	50	de	Adblue	<p>In der Antwort auf die Motion 17.3233 schreibt der Bundesrat, bei Lastwagen mit Abgasstufe Euro 6 seien noch keine Manipulationen festgestellt worden. Nachfahrmessungen der Universität Heidelberg, die auch vom Kassensturz in der Schweiz durchgeführt wurden, zeigen, dass auch in Euro-6-Lastwagen die Abgasanlage mit Adblue-Killern manipuliert wird.</p><p>- Mit welchen Methoden will der Bundesrat manipulierte Abgasanlagen in Euro-6-Lastwagen entdecken?</p><p>Firmen wie Opus Inspection oder Hager Environmental and Atmospheric Technologies haben Systeme, die Emissionen im Vorbeifahren messen. Solche sind im Kanton Zürich zur Messung von Verkehrsemissionen in Dübendorf im Einsatz.</p><p>- Ist der Bundesrat bereit, den Einsatz eines solchen Systems für Messungen im Schwerverkehr zu prüfen?</p>	
1511	20175266	14	487	NR	50	de	WHO. Weltgesundheitskonferenz ohne Taiwan	<p>Konferenzen der Weltgesundheitsorganisation (WHO) sind wichtig für den Austausch der Akteurinnen und Akteure der Weltgesundheitspolitik und damit für die Gesundheit der Menschen. Seit 2009 war Taiwan als Beobachterin dabei, nicht dieses Jahr - offenbar aufgrund von Interventionen Chinas. Bestraft wird damit nicht die Regierung, sondern die Bevölkerung Taiwans. Die Schweiz verfolgt eine konsequente Ein-China-Politik. Dessen ungeachtet findet sie immer wieder pragmatische Lösungen, so auch bei der Doppelbesteuerung.</p><p>Ist der Bundesrat bereit, sich dafür einzusetzen, dass Taiwan wieder mit Beobachterstatus an den WHO-Konferenzen teilnehmen kann?</p>	
1512	20175267	14	487	NR	50	de	Kanton Schaffhausen. Sonderregeln für Einkünfte aus dem Ausland	<p>Der Kanton Schaffhausen fügt in der Verordnung über die direkten Steuern neu eine Bestimmung (Paragraf 45a) ein, die sich auf Domizil- und gemischte Gesellschaften bezieht: Sofern die betreffende Gesellschaft nichts anderes nachweist, unterliegen deren Einkünfte aus dem Ausland gemäss Artikel 79 Absatz 2 zweiter Satz StG in der Regel im Umfang von 10 Prozent der ordentlichen Besteuerung.</p><p>Wie beurteilt der Bundesrat diese Bestimmung unter dem Aspekt der Rechtsgleichheit, der internationalen Akzeptanz insbesondere der OECD und der laufenden Reform der Unternehmensbesteuerung?</p>	<p>Im Steuerrecht ist es üblich, aus Praktikabilitätsgründen mit Pauschalen zu arbeiten. Der Wortlaut der Bestimmung lässt sowohl eine höhere wie auch eine tiefere Quote zu, womit im Einzelfall der Rechtsgleichheit Rechnung getragen werden kann. Die Regelungen zu den Statusgesellschaften, die ihre Grundlage im Steuerharmonisierungsgesetz haben, sind international generell nicht mehr akzeptiert. Dieser Befund des Auslands hängt nicht davon ab, ob und wie die Kantone die Gesetzesbestimmungen im Rahmen von Verordnungen oder Verwaltungsanweisungen auslegen. Mit der Steuervorlage 17 sollen die Regelungen zu den Statusgesellschaften abgeschafft werden. Damit wird u. a. auch die vorliegende Verordnungsbestimmung des Kantons Schaffhausen hinfällig werden.</p>
1513	20175268	14	4195	NR	50	de	Tunesien. Wann gedenkt die Schweiz sämtliche beschlagnahmten Vermögenswerte zurückzugeben?	<p>In der Folge eines Rechtshilfegesuches hat die Schweiz kürzlich 3,8 Millionen Franken an Tunesien zurückgegeben. Zur Erinnerung: Der Bund hat im Jahr 2011 Vermögenswerte von rund 60 Millionen Franken, die sich im Besitz von Personen aus dem nahen Umfeld des gestürzten tunesischen Präsidenten Ben Ali befanden, gesperrt.</p><p>- Handelt es sich bei der Rückgabe dieser 3,8 Millionen Franken lediglich um eine erste Tranche?</p><p>- Wie sehen das weitere Vorgehen und der Zeitrahmen im Hinblick auf die Rückgabe der gesamten Vermögenswerte aus?</p>	
1514	20175269	14	4108	NR	50	de	Zirkustiere (1)	<p>In den letzten zwei Jahren hatten zwei Zirkusse erneut Raubtiere in ihrem Programm. 2015 hatte der Bundesrat, damals zu Recht, geantwortet, man müsse Vorführungen mit Raubtieren in der Schweiz nicht verbieten, da es hierzulande solche gar nicht mehr gebe. Die heutige Realität sieht leider anders aus.</p><p>Kann der Bundesrat angesichts der aktuellen Lage seinen Standpunkt noch einmal überdenken und auf dem Verordnungsweg aktiv werden?</p>	
1515	20175270	14	4108	NR	50	de	Zirkustiere (2)	<p>Für Zirkusse gelten unter anderem abweichende Bestimmungen in Bezug auf die notwendige Mindestfläche bei der Haltung von Tieren. Gesetze sind dazu gemacht, die meiste Zeit eingehalten zu werden!</p><p>Falls der Bundesrat nicht gewillt ist, seinen Standpunkt bezüglich der Präsenz von Tieren in Zirkussen rasch zu ändern, kann er dann auf die für Zirkusse geltenden Ausnahmeregelungen zur Haltung von Tieren verzichten, eingedenk der Tatsache, dass solchen Betrieben während mehr als sechs Monaten pro Jahr Ausnahmen gewährt werden, wohingegen sich z. B. Zoos an äusserst strenge Regeln halten müssen?</p>	
1516	20175271	14	4161	NR	50	de	Absehbarer Ansturm von Wirtschaftsmigranten aus Afrika. Was tut der Bundesrat?	<p>Diesen Sommer wird sich ein massiver Strom von Wirtschaftsmigranten aus Afrika via Italien in Richtung Schweiz bewegen.</p><p>Welche konkreten Massnahmen bei welchen Szenarien hat der Bundesrat geplant, um die Schweiz vor den für unser Land verheerenden Folgen eines unkontrollierten Massenansturms auf unsere Südgrenze zu schützen?</p>	
1517	20175272	14	4161	NR	50	de	Vorübergehendes Nichteintreten auf Asylgesuche von Wirtschaftsmigranten aus Afrika	<p>Diesen Sommer wird sich ein massiver Strom von Wirtschaftsmigranten aus Afrika via Italien in Richtung Schweiz bewegen.</p><p>Ist der Bundesrat bereit, unverzüglich, öffentlich und unmissverständlich zu erklären:</p><p>- dass die Schweiz vorübergehend nicht auf Asylgesuche von Personen, die aus Afrika via Italien in die Schweiz kommen, eintreten wird;</p><p>- dass entsprechende Migranten ohne Ausnahme an der Grenze zurückgewiesen werden;</p><p>- dass ein Weiterkommen von Italien durch die Schweiz nach Deutschland nicht möglich sein wird?</p>	
1518	20175273	14	1071	NR	50	de	Tarmed. Tarifstruktur und Einkommen der Ärzte	<p>Die Tarmed-Tarifstruktur basiert im Wesentlichen auf Datengrundlagen der Neunzigerjahre. Weil sich Tarifpartner seit Jahren blockieren, muss der Bundesrat subsidiär intervenieren und überhöhte Tarife reduzieren. Die Opposition ist gross, weil es um Einkommen geht.</p><p>Fragen dazu:</p><p>- Welches ist bei einer durchschnittlichen Arbeitszeit ein angemessenes ärztliches Referenzeinkommen?</p><p>- Wie gross sind die Unterschiede?</p><p>- Wie wirkt sich die Tarifintervention auf die Einkommen der Fachdisziplinen aus?</p>	
1519	20175274	14	4196	NR	50	de	Wann legt der Bundesrat die Abkommen mit der EU gemäss Legislaturzielen 2015-2019 vor?	<p>Der Bundesbeschluss über die Legislaturplanung 2015-2019 vom 14. Juni 2016 sieht vor, dass der Bundesrat in der jetzigen Legislatur Botschaften zu folgenden sechs Abkommen mit der EU vorlegt:</p><p>1. Bereich Lebensmittelsicherheit;</p><p>2. Verknüpfung der Emissionshandelssysteme;</p><p>3. Strom;</p><p>4. Assoziierung der Schweiz ans Rahmenprogramm Creative Europe;</p><p>5. Prüm und Eurodac;</p><p>6. Institutionelle Frage.</p><p>- Wann legt der Bundesrat diese sechs Botschaften vor?</p><p>- Warum gibt es Verzögerungen?</p>	
1520	20175275	14	4174	NR	50	de	Summe der Sozialhilfegelder, die an ausländische Sozialhilfeempfänger fliessen	<p>Aus der Antwort der deutschen Bundesregierung auf die Anfrage eines Bundestagsabgeordneten geht hervor, wie viele Personen einer Nationalität welche Zahlungsansprüche in Euro haben. In diesem Sinne haben beispielsweise deutschlandweit 69 626 Polen Anspruch auf mehr als 405 Millionen Euro Hartz-IV-Gelder. Die entsprechenden Zahlen sollten auch in der Schweiz erhältlich sein.</p><p>Wie hoch waren die Leistungen 2015 an die fünfzehn am stärksten in der Sozialhilfe vertretenen Nationen?</p>	
1521	20175276	14	4174	NR	50	de	Rechtliche Grundlagen bezüglich Offenlegung der Jahresrechnungen und Verträge der Asylfirmen	<p>Der Bund hat 2016 für den Asyl- und Flüchtlingsbereich den Kantonen 1,17 Milliarden Franken überwiesen.</p><p>- Wie hoch ist der Gewinn der vom Bund und von den Kantonen beauftragten Firmen?</p><p>- Welche gesetzlichen Grundlagen sind wie anzupassen, damit die privaten Auftragnehmer gegenüber der Öffentlichkeit Rechenschaft über die Verwendung der Asylgelder ablegen müssen?</p>	
1522	20175277	14	4032	NR	50	de	"Projekt ""Schule auf dem Bauernhof"" nicht erschweren"	<p>Der Bundesrat will im landwirtschaftlichen Verordnungspaket 2017 den Eigenmittelanteil für Projekte im Bereich Absatzförderung erhöhen.</p><p>- Ist davon auch das Projekt Schule auf dem Bauernhof betroffen?</p><p>- Ist sich der Bundesrat bewusst, dass der Eigenmittelanteil schon heute viele Schulklassen davon abhält an diesem Projekt teilzunehmen?</p><p>- Ist er bereit, Schule auf dem Bauernhof von dieser Erhöhung auszunehmen, den Eigenmittelanteil gar zu senken?</p>	<p>Der Bundesrat begrüsst das Engagement der Landwirtschaft im Projekt Schule auf dem Bauernhof. Insbesondere der Austausch zwischen Stadt und Land erachtet er als zielführend.</p><p>Schule auf dem Bauernhof wird als Teil der Massnahmen des Schweizer Bauernverbandes zur Kommunikation der gemeinwirtschaftlichen Leistungen der Landwirtschaft vom Bund unterstützt. Die Unterstützung bezieht sich dabei auf die Projektleitung, Koordination, Kommunikation und die Bereitstellung der Unterrichtsmaterialien. Die Finanzhilfe des Bundes ist subsidiär und beträgt höchstens 50 Prozent der Kosten. Die direkten Kosten der Schule auf dem Bauernhof werden durch die Schulbudgets gedeckt, welche in kantonaler Hoheit liegen. Sofern der Schweizer Bauernverband die Eigenmittel für dieses Projekt aufstockt, ist auch vonseiten Bund eine Aufstockung der Finanzhilfe möglich. Mit der dadurch erhöhten Subvention durch Bauernverband und Bund könnten die Kosten für die teilnehmenden Schulen reduziert und allenfalls die Beteiligung erhöht werden. Im Rahmen der gesetzlichen Möglichkeiten ist der Bundesrat gerne bereit, weitergehende Unterstützungsmassnahmen zu prüfen.</p><p>Die Landwirtschaftliche Absatzförderungsverordnung befindet sich derzeit in Revision. Ein Kernelement der Revision ist, die Co-Finanzierung durch den Bund so zu flexibilisieren, dass für alle geförderten Projekte Anreize zur kontinuierlichen Verbesserung der Massnahmen gesetzt werden. Die Gesamtsumme der Absatzförderungsmittel soll dabei aber nicht reduziert werden.</p><p>Das Bundesamt für Landwirtschaft wertet derzeit die Vernehmlassung aus. Das Eidgenössische Departement für Wirtschaft, Bildung und Forschung wird im Herbst dem Bundesrat einen Antrag unterbreiten.</p>
1523	20175278	14	173	NR	50	de	Schweiz und terroristische Gefahren mit Ursprung in Katar	<p>Das Ölscheichtum Katar wird wegen Unterstützung des Islamischen Staat-Terrorismus durch diverse Länder isoliert, u. a. von den Nachbarstaaten.</p><p>Dazu folgende Fragen:</p><p>- Ist ausgeschlossen, dass Katar Terrorismusfinanzierung via Finanzplatz Schweiz betreibt?</p><p>- Liefert die staatliche Qatar Airways für Flüge in die Schweiz nun sämtliche Passagierlisten lückenlos und unverfälscht ab?</p><p>- Hält der Bundesrat die Durchführung der Fussball-Weltmeisterschaft 2022 in einem Land, das offensichtlich mit dem Islamischen Staat fraternisiert, für angebracht?</p>	
1524	20175279	14	4098	NR	50	de	Rückübernahmeabkommen mit der Türkei	<p>Die Verhandlungen mit der Türkei über ein Rückübernahmeabkommen sind Mitte Dezember 2016 abgeschlossen worden. Gemäss Medien wollte der Bundesrat die Situation in der Türkei im Auge behalten und dann entscheiden, wann der richtige Zeitpunkt für die Unterzeichnung des Abkommens gekommen ist.</p><p>- Hat der Bundesrat inzwischen entschieden?</p><p>- Warum konnte die EU bereits ein Rückübernahmeabkommen mit der Türkei in Kraft setzen und die Schweiz nicht?</p>	
1525	20175280	14	4072	NR	50	de	4-Meter-Korridor in Richtung Italien. Wie schreiten die Arbeiten voran?	<p>Gemäss dem Standbericht 2016 Eisenbahn-Ausbauprogramme wurde auf der italienischen Seite von Bellinzona in Richtung Luino-Sesto Calende und Gallarate mit dem Profilausbau der Tunnel auf eine Eckhöhe von 4 Metern begonnen.</p><p>Ich frage den Bundesrat:</p><p>1. Wird der Zeitplan für den Ausbau der 13 betroffenen Tunnel bis Ende 2017 eingehalten?</p><p>2. Bestätigt der Bundesrat die Schliessung der Strecke Bellinzona-Luino für das zweite Halbjahr 2017?</p><p>3. Falls ja, auf welchen Gleisen werden die über 40 Züge, die täglich auf dieser Strecke fahren, verkehren?</p>	<p>Die Antwort des Bundesrates existiert nur in italienischer Sprache.</p>
1526	20175281	14	4093	NR	50	de	Kinderrechtskonvention umsetzen und besondere Bedürfnisse von unbegleiteten Minderjährigen im Asylverfahren garantieren	<p>In der Antwort auf die Motion 15.3127 verweist der Bundesrat auf den neuen Artikel 82 Absatz 3bis des Asylgesetzes, der verlangt, die besonderen Bedürfnisse von unbegleiteten Minderjährigen im Asylverfahren bei der Unterbringung und Betreuung zu berücksichtigen. Dies ist dringlich, die Schweiz wurde bereits vom Ausschuss der Kinderrechtskonvention für die ungleiche Behandlung gerügt.</p><p>1. Wie will der Bundesrat rasch eine wirksame Umsetzung des neuen Artikels garantieren?</p><p>2. Könnte ein Monitoring der Situation in den Kantonen einen Beitrag zur Umsetzung leisten?</p>	
1527	20175282	14	4201	NR	50	de	Krise im Nahen Osten	<p>Saudi-Arabien, Ägypten und die Vereinigten Arabischen Emirate haben ihre diplomatischen Beziehungen zu Katar abgebrochen mit der Begründung, das Land finanziere terroristische Organisationen wie die Muslimbruderschaft, den Islamischen Staat und Al Kaida. Es ist klar, dass es hierbei auch um die Vormachtstellung von Sunniten oder Schiiten in der Region geht. Aber abgesehen davon:</p><p>Teilt der Bundesrat die Ansichten zur Rolle der katarischen Regierung, und gedenkt er, gegenüber Katar Massnahmen zu ergreifen?</p>	
1528	20175283	14	4174	NR	50	de	Steigerung der Asylsozialhilfe. Eine Kostenwelle rollt auf die Gemeinden zu	<p>Die Rechnung 2009 weist rund 600 Millionen Franken Sozialhilfe für Flüchtlinge und Asylsuchende aus (Positionen A2310.0166 und A2310.0167). Der Finanzplan sieht für das Jahr 2018 1,73 Milliarden Franken vor (Position A231.0153).</p><p>- Handelt es sich um die gleichen Rechnungsposten?</p><p>- Wenn nein, wie lauten die Zahlen, bzw. welche Steigerung hat dieser Bereich in den betreffenden zehn Jahren erfahren?</p>	
1529	20175284	14	4053	NR	50	de	Vernehmlassungsvorlage zur Beseitigung der Heiratsstrafe noch vor der Sommerpause verabschieden	<p>Die Motion 16.3044 wurde am 13. Juni 2016 im Ständerat und am 14. Dezember 2016 im Nationalrat angenommen. Gleichzeitig hat der Bundesrat an seiner Sitzung vom 31. August 2016 dem Eidgenössischen Finanzdepartement den Auftrag erteilt, bis Ende März 2017 eine Botschaft zur Beseitigung der Heiratsstrafe bei der direkten Bundessteuer vorzulegen. Noch immer ist dies nicht erfolgt.</p><p>Ist der Bundesrat bereit, noch vor der Sommerpause eine entsprechende Vorlage in die Vernehmlassung zu senden?</p>	
1530	20175285	14	4193	NR	50	de	Admeira und My Sports	<p>Die Vermarktungsfirma Admeira hat mit dem Anbieter UPC einen Vertrag über die Vermarktung seines Kanals My Sports abgeschlossen. Der Bund hat das als Antwort auf Google oder Facebook gedachte unternehmerische Projekt Admeira unterstützt, damit die Werbeeinnahmen in der Schweiz bleiben.</p><p>Ist der Bundesrat angesichts der Tatsache, dass UPC eine Tochtergesellschaft der britischen Liberty Global ist, der Ansicht, dass diese Zusammenarbeit dem obenerwähnten Zweck entspricht?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
1531	20175286	14	1142	NR	50	de	Ausländeranteil bei häuslicher Gewalt	<p>2016 gab es in der Schweiz 19 Todesfälle durch häusliche Gewalt.</p><p>- Wie viele dieser Täter waren Ausländer oder hatten Migrationshintergrund?</p><p>- Wie gross war der Ausländeranteil bei allen polizeilich registrierten Straftaten bei häuslicher Gewalt?</p>	
1532	20175287	14	4103	NR	50	de	Veredelungsverkehr. Option Verkauf im Inland	<p>Von der Zollverwaltung wurde der Verkauf im Inland (die Einfuhr) als mögliche Option zum Abschluss des Veredelungsverkehrs dargestellt.</p><p>Meine Fragen:</p><p>1. Welcher Anteil der an der Grenze ursprünglich für den Veredelungsverkehr deklarierten Güter bleibt letztendlich in der Schweiz?</p><p>2. Kann dabei lückenlos sichergestellt werden, dass bei ursprünglich zum Veredelungsverkehr bestimmten Gütern oder Teilen davon (trotz mehrmaliger Verarbeitung) die rechtlichen Grenzschutzbestimmungen umgesetzt werden?</p>	
1533	20175288	14	4101	NR	50	de	Wanderer vor Kühen und Herdenschutzhunden schützen	<p>Mit der beginnenden Wandersaison und dem Alpaufzug sind in den Berggebieten und Tourismusregionen Konflikte zwischen Wanderern und Kuhherden bzw. ihren Schutzhunden vorprogrammiert. Dies schadet dem Image des Tourismus.</p><p>Was gedenkt der Bundesrat zu unternehmen um im Interesse des Bergtourismus Wanderer besser zu schützen, ohne den Herdenschutz zu vernachlässigen?</p>	<p>In den Berggebieten und Tourismusregionen kann es in den Sommermonaten zu unterschiedlichen Konflikten zwischen Mensch und Tier kommen. Einerseits kann es zu Zwischenfällen mit Kuhherden kommen. Andererseits gibt es manchmal Konflikte zwischen Menschen und Herdenschutzhunden.</p><p>Konflikte zwischen Tieren, insbesondere Mutterkühen mit Kälbern, und Wanderern können durch Präventionsmassnahmen der Tierhalter und Alpverantwortlichen möglichst vermieden werden. Die Beratungsstelle für Unfallverhütung in der Landwirtschaft hat dazu einen Ratgeber und Checklisten erstellt. Eine wichtige Massnahme ist dabei das Aufstellen von Hinweistafeln, welche Wanderer auf das richtige Verhalten und mögliche Gefahren aufmerksam machen.</p><p>Für den Schutz von Kleinviehherden vor Angriffen durch einen Luchs, Wolf oder Bären sind Herdenschutzhunde neben elektrifizierten Zäunen die wirkungsvollste Massnahme. Diese Herdenschutzhunde schützen effizient vor Grossraubtieren und entsprechen gleichzeitig den Ansprüchen des Tourismus. Auch hier sind Informationstafeln auf den Weiden und den Sömmerungsalpen eine wichtige Massnahme, um Wanderer auf das richtige Verhalten bei der Begegnung mit den Hunden hinzuweisen. Mit diesen Massnahmen konnten Vorfälle auf ein Minimum beschränkt werden. Auch die Wanderer sind in der Pflicht, die möglichen Gefahren auf Weiden im Sömmerungsgebiet zu berücksichtigen. Der Bundesrat sieht zurzeit keinen Bedarf für zusätzliche Regelungen zum Schutz der Wanderer.</p>
1534	20175289	14	4194	NR	50	de	Postfinance. Warum will der Bundesrat den Auslandschweizerinnen und Auslandschweizern nicht helfen?	<p>Der Auslandschweizerrat hat diesen Frühling eine Resolution verabschiedet, in der er vom Bundesrat verlangt, bei Postfinance zu intervenieren, damit Auslandschweizerinnen und Auslandschweizer zu den in der Schweiz geltenden Bedingungen Zugang zu Dienstleistungen (Konto, Kreditkarte) von Postfinance erhalten.</p><p>Bundespräsidentin Leuthard hat vor Kurzem darauf geantwortet, dass der Bundesrat es ablehnt, in dieser Sache etwas zu unternehmen.</p><p>Warum will der Bundesrat nicht gegen diese Diskriminierung vorgehen?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
1535	20175290	14	4093	NR	50	de	Wegweisungsstopp nach Afghanistan aufgrund der höchst problematischen Sicherheitslage	<p>Eine Terrorattacke in Kabul forderte am 31. Mai 2017 mindestens 90 Tote und über 400 Verletzte. Die EDA-Reisehinweise lauten: Die Sicherheit ist nicht gewährleistet: Im ganzen Land besteht das Risiko von schweren Gefechten, Raketeneinschlägen, Minen, Terroranschlägen, Entführungen und gewalttätigen kriminellen Angriffen einschliesslich Vergewaltigungen und bewaffneter Raubüberfälle.</p><p>Ist das Staatssekretariat für Migration bereit, angesichts dieser Situation einen generellen Wegweisungsstopp nach Afghanistan zu beschliessen?</p>	
1536	20175291	14	4091	NR	50	de	"Lafarge Holcim und ""Islamischer Staat"""	<p>Der Zementriese Lafarge Holcim hat in Syrien nachweislich mit der terroristischen Organisation Islamischer Staat zusammengearbeitet. Seit der Fusion der beiden Konzerne Lafarge und Holcim befindet sich der Sitz des Unternehmens in der Schweiz.</p><p>- Wie kann die Schweiz sicherstellen, dass Lafarge Holcim nicht mehr mit dem Islamischen Staat oder anderen terroristischen Organisationen zusammenarbeitet?</p><p>- Ist solch intolerables Verhalten auch bei anderen Schweizer Unternehmen denkbar?</p><p>- Welche Massnahmen werden getroffen, um zu verhindern, dass sich so etwas wiederholt?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
1537	20175292	14	4046	NR	50	de	Islamischer Zentralrat Schweiz. Landesweites Verbot	<p>Der Regierungsrat des Kantons Zürich hat sich gegen die vom Islamischen Zentralrat Schweiz (IZRS) organisierten Veranstaltungen ausgesprochen und den zürcherischen Gemeinden empfohlen, sie nicht zu bewilligen, da der IZRS extremistisches Gedankengut verbreite.</p><p>- Teilt der Bundesrat diese Stellungnahme der Zürcher Regierung?</p><p>- Beabsichtigt er zu handeln, damit die Aktivitäten des IZRS in der ganzen Schweiz verboten werden?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
1538	20175293	14	1156	NR	50	de	Weiterbildung älterer Arbeitskräfte. Finanzielle Anreize	<p>Laut der Medienmitteilung vom 9. November 2016 hat der Bundesrat das Eidgenössische Departement für Wirtschaft, Bildung und Forschung beauftragt bis Ende April 17 Konzepte für die finanzielle Unterstützung von Weiterbildungen zu entwickeln, insbesondere Instrumente für einen besseren Weiterbildungszugang für gering qualifizierte und ältere Arbeitnehmende. Eine allfällige staatliche Förderung der Weiterbildungsbeteiligung könnten Finanzierungsinstrumente wie Bildungsgutscheine, Branchenfonds oder Massnahmen der Arbeitslosenversicherung sein ... Ihr Einsatz soll konkretisiert und die Rechtsgrundlagen geprüft werden.</p><p>- Ist der Bericht erschienen?</p><p>- Welches sind die konkreten Ergebnisse und Empfehlungen desselben?</p>	<p>Das Eidgenössische Departement für Wirtschaft, Bildung und Forschung (WBF) hat dem Bundesrat fristgerecht ein Aussprachepapier vorgelegt, das an der Sitzung vom 5. April 2017 behandelt wurde. Der Bundesrat hält fest, dass in der Schweiz für die berufsspezifische Weiterbildungsfinanzierung ein breites und gut ausgebautes Instrumentarium an verschiedenen Fonds besteht, insbesondere solche im Rahmen von Gesamtarbeitsverträgen. Handlungsbedarf sieht er bei der Förderung berufsübergreifender Grundkompetenzen, namentlich mit Blick auf die Digitalisierung der Wirtschaft sowie Kenntnisse der lokalen Sprache. Deshalb hat der Bundesrat das WBF beauftragt, bis im November 2017 auf der Grundlage des Berufsbildungsgesetzes ein Programm für die Weiterbildung von Arbeitnehmenden im Bereich Grundkompetenzen zu entwickeln und entsprechende Förderkriterien zu erarbeiten. Zeitgleich sind die allfällig notwendigen finanziellen Ressourcen zu beziffern und dem Bundesrat zu beantragen. Die Massnahmen sollen es geringqualifizierten und insbesondere älteren Arbeitnehmenden ermöglichen, im Erwerbsleben zu verbleiben. Dieser Entscheid wurde am 5. April 2017 publiziert und wird nun umgesetzt.</p>
1539	20175294	14	1156	NR	50	de	Erwerbsbeteiligung. Die Statistik ist zynisch	<p>Die Statistik ist zynisch, zitiert der Tages-Anzeiger am 22. April 2016 Professor Norbert Thom von der Universität Bern. Nach der Statistik der Erwerbsbeteiligung bei 55- bis 64-Jährigen, auf die sich das Seco stützt, gelte bereits als erwerbstätig, wer eine Stunde pro Woche gegen Entgelt arbeite.</p><p>- Stimmt das?</p><p>- Wird die Erwerbsbeteiligung so realistisch dargestellt?</p><p>- Wie viele Menschen mit Kleinstpensen zwischen einer und zehn Wochenstunden betrifft es, wie viele Frauen und Männer zwischen 55 und 64 Jahren?</p><p>- Wie hoch ist ihr prozentualer Anteil an der Erwerbsquote?</p><p>- Wie hoch schätzt man die Zahl der Langzeitarbeitslosen, die bei der Sozialhilfe sind und in der Erwerbsstatistik nicht mehr erfasst werden?</p>	
